date,open,high,low,close,volume,ma5,ma20,price_div_ma5,price_div_ma20,rsi,money_flow_proxy,atr,macd,macd_signal,macd_hist,macd_bullish,bb_upper,bb_lower,bb_pct_b,kdj_k,kdj_d,kdj_j,ma5_vol,vol_div_ma5_vol
2018-07-09,16.6,17.0,16.0,16.8,462182642.0,19.102,19.0285,1.1229190660663804,0.8933967469847859,57.668711656441715,92436528.39999968,1.4078571428571425,0.0,0.0,0.0,0.0,21.88760751624938,16.169392483750624,0.14525643256308535,55.376344086021504,51.792114695340494,62.544802867383524,373526740.6,0.974669375518332
2018-07-10,17.0,19.34,17.0,19.0,534072218.0,19.102,19.0285,1.1229190660663804,0.8933967469847859,57.668711656441715,456471981.19658124,1.4078571428571425,0.1754985754985725,0.035099715099714504,0.14039886039885802,1.0,21.88760751624938,16.169392483750624,0.14525643256308535,55.376344086021504,51.792114695340494,62.544802867383524,373526740.6,0.974669375518332
2018-07-11,18.5,19.8,18.3,19.0,374721138.0,19.102,19.0285,1.1229190660663804,0.8933967469847859,57.668711656441715,124907046.0,1.4078571428571425,0.3109974756698364,0.09027926721373888,0.2207182084560975,1.0,21.88760751624938,16.169392483750624,0.14525643256308535,55.376344086021504,51.792114695340494,62.544802867383524,373526740.6,0.974669375518332
2018-07-12,19.4,19.7,19.02,19.26,132592630.0,19.102,19.0285,1.1229190660663804,0.8933967469847859,57.668711656441715,-27298482.647058252,1.4078571428571425,0.43435419260550034,0.15909425229209118,0.27525994031340917,1.0,21.88760751624938,16.169392483750624,0.14525643256308535,55.376344086021504,51.792114695340494,62.544802867383524,373526740.6,0.974669375518332
2018-07-13,19.6,21.8,19.52,21.45,364065075.0,19.102,19.0285,1.1229190660663804,0.8933967469847859,57.668711656441715,295403679.2763153,1.4078571428571425,0.7007521424256886,0.2674258303188107,0.43332631210687794,1.0,21.88760751624938,16.169392483750624,0.14525643256308535,55.376344086021504,51.792114695340494,62.544802867383524,373526740.6,0.974669375518332
2018-07-16,19.94,21.3,19.4,21.05,211621432.0,19.952,19.0285,1.0550320769847634,0.8933967469847859,57.668711656441715,123631468.16842085,1.4078571428571425,0.8695738735677097,0.3878554389685905,0.48171843459911917,1.0,21.88760751624938,16.169392483750624,0.14525643256308535,55.376344086021504,51.792114695340494,62.544802867383524,323414498.6,0.6543350187331397
2018-07-17,21.45,21.7,20.55,20.9,97690237.0,20.332,19.0285,1.0279362581152862,0.8933967469847859,57.668711656441715,-46721417.69565229,1.4078571428571425,0.9799661259032781,0.5062775763555281,0.4736885495477501,1.0,21.88760751624938,16.169392483750624,0.14525643256308535,55.376344086021504,51.792114695340494,62.544802867383524,236138102.4,0.41369959361543507
2018-07-18,21.4,22.2,21.4,21.55,142583771.0,20.842000000000002,19.0285,1.0339698685346894,0.8933967469847859,57.668711656441715,26734457.062500358,1.4078571428571425,1.1071399290048944,0.6264500468854014,0.48068988211949304,1.0,21.88760751624938,16.169392483750624,0.14525643256308535,55.376344086021504,51.792114695340494,62.544802867383524,189710629.0,0.7515855687769608
2018-07-19,21.7,21.9,19.82,20.1,153563433.0,21.009999999999998,19.0285,0.956687291765826,0.8933967469847859,57.668711656441715,-118125717.69230764,1.4078571428571425,1.078491029110097,0.7168582433303405,0.36163278577975655,1.0,21.88760751624938,16.169392483750624,0.14525643256308535,55.376344086021504,51.792114695340494,62.544802867383524,193904789.6,0.7919527584480048
2018-07-20,20.1,20.45,19.5,19.88,111713800.0,20.695999999999998,19.0285,0.9605720912253576,0.8933967469847859,57.668711656441715,-25870564.21052662,1.4078571428571425,1.0262049562112097,0.7787275859065144,0.2474773703046953,1.0,21.88760751624938,16.169392483750624,0.14525643256308535,55.37910118555279,52.98777685874459,60.16174983916919,143434534.6,0.7788486943645718
2018-07-23,19.88,19.98,19.0,19.02,82544900.0,20.29,19.0285,0.9374075899457861,0.8933967469847859,57.668711656441715,-72437361.22448972,1.4078571428571425,0.9049414523022641,0.8039703591856644,0.10097109311659969,1.0,21.88760751624938,16.169392483750624,0.14525643256308535,43.073246944214674,49.68293355390128,29.853873724841463,117619228.2,0.7017976674667552
2018-07-24,19.1,19.7,18.2,18.24,113828488.0,19.758000000000003,19.0285,0.9231703613726083,0.8933967469847859,57.668711656441715,-65261666.453333564,1.4078571428571425,0.737399488244801,0.7906561849974918,-0.053256696752690846,0.0,21.88760751624938,16.169392483750624,0.14525643256308535,29.048831296143106,42.80489946798188,1.5366949524655524,120846878.4,0.9419232793356125
