date,open,high,low,close,volume,ma5,ma20,price_div_ma5,price_div_ma20,rsi,money_flow_proxy,atr,macd,macd_signal,macd_hist,macd_bullish,bb_upper,bb_lower,bb_pct_b,kdj_k,kdj_d,kdj_j,ma5_vol,vol_div_ma5_vol
2020-12-11,75.0788,79.6069,66.2174,67.1912,98464984.0,70.31702,76.92171499999999,1.0088624347277517,0.9494575101452173,64.51226752520842,-58004586.26523774,8.009385714285713,0.0,0.0,0.0,0.0,88.20277361219078,65.6406563878092,0.3276839464428165,60.189069509992414,53.3963565033308,73.77449552331565,28020609.8,0.11404890981351876
2020-12-14,68.1163,72.9852,59.5956,72.547,23282238.0,70.31702,76.92171499999999,1.0088624347277517,0.9494575101452173,64.51226752520842,7704234.025407777,8.009385714285713,0.42724330484331574,0.08544866096866316,0.3417946438746526,1.0,88.20277361219078,65.6406563878092,0.3276839464428165,60.189069509992414,53.3963565033308,73.77449552331565,28020609.8,0.11404890981351876
2020-12-15,71.0863,72.9852,67.3859,70.8916,8216735.0,70.31702,76.92171499999999,1.0088624347277517,0.9494575101452173,64.51226752520842,-285713.9829085741,8.009385714285713,0.6250545174146396,0.19336983225785845,0.43168468515678116,1.0,88.20277361219078,65.6406563878092,0.3276839464428165,60.189069509992414,53.3963565033308,73.77449552331565,28020609.8,0.11404890981351876
2020-12-16,70.8916,74.4459,69.6743,70.0151,6943372.0,70.31702,76.92171499999999,1.0088624347277517,0.9494575101452173,64.51226752520842,-1275434.9815575406,8.009385714285713,0.7029914558404471,0.29529415697437617,0.4076972988660709,1.0,88.20277361219078,65.6406563878092,0.3276839464428165,60.189069509992414,53.3963565033308,73.77449552331565,28020609.8,0.11404890981351876
2020-12-17,70.0151,72.547,70.0151,70.9402,3195720.0,70.31702,76.92171499999999,1.0088624347277517,0.9494575101452173,64.51226752520842,1167645.0776097039,8.009385714285713,0.8298390120904031,0.40220312799758157,0.42763588409282155,1.0,88.20277361219078,65.6406563878092,0.3276839464428165,60.189069509992414,53.3963565033308,73.77449552331565,28020609.8,0.11404890981351876
2020-12-18,70.9402,78.6818,70.1612,74.9815,10326516.0,71.87508,76.92171499999999,1.0432197084163246,0.9494575101452173,64.51226752520842,4897841.596929784,8.009385714285713,1.2421470517495834,0.570191912747982,0.6719551390016014,1.0,88.20277361219078,65.6406563878092,0.3276839464428165,60.189069509992414,53.3963565033308,73.77449552331565,10392916.2,0.9936110136248381
2020-12-21,74.2998,86.4721,74.2998,85.4496,10604794.0,74.4556,76.92171499999999,1.1476584702829606,0.9494575101452173,64.51226752520842,9713967.955209784,8.009385714285713,2.3860870024597745,0.9333709306903405,1.452716071769434,1.0,88.20277361219078,65.6406563878092,0.3276839464428165,60.189069509992414,53.3963565033308,73.77449552331565,7857427.4,1.3496521775053243
2020-12-22,85.6931,93.9216,83.5508,86.7643,10311671.0,77.63014000000001,76.92171499999999,1.1176625470468042,0.9494575101452173,64.51226752520842,1065092.565202303,8.009385714285713,3.3600207301961404,1.4187008905915006,1.9413198396046398,1.0,88.20277361219078,65.6406563878092,0.3276839464428165,60.189069509992414,53.3963565033308,73.77449552331565,8276414.6,1.2459103969972698
2020-12-23,88.5658,91.0489,86.8129,87.2511,4864370.0,81.07734,76.92171499999999,1.0761465534019738,0.9494575101452173,64.51226752520842,-1509723.1442398496,8.009385714285713,4.123616434488781,1.959683999370957,2.1639324351178244,1.0,88.20277361219078,65.6406563878092,0.3276839464428165,60.189069509992414,53.3963565033308,73.77449552331565,7860614.2,0.6188282335494852
2020-12-24,86.326,89.5882,82.9178,83.9403,2392634.0,83.67736,76.92171499999999,1.0031423075488997,0.9494575101452173,64.51226752520842,-855736.8274466298,8.009385714285713,4.410772995578583,2.449901798612482,1.9608711969661008,1.0,88.20277361219078,65.6406563878092,0.3276839464428165,63.76672687370116,56.853146626787584,77.59388736752832,7699997.0,0.3107318093760296
2020-12-28,75.1275,77.8054,70.1612,75.6144,18389087.0,83.80394,76.92171499999999,0.9022773869581789,0.9494575101452173,64.51226752520842,1171299.345948574,8.009385714285713,3.9213136289614425,2.744184164682274,1.1771294642791683,1.0,88.20277361219078,65.6406563878092,0.3276839464428165,52.84754084252464,55.51794469869993,47.506733130174055,9312511.2,1.974664685503949
2020-12-29,75.4683,80.4833,72.547,76.0526,4979081.0,81.92454000000001,76.92171499999999,0.9283250171438252,0.9494575101452173,64.51226752520842,366578.50992275914,8.009385714285713,3.528102858774645,2.9009679035007485,0.6271349552738963,1.0,88.20277361219078,65.6406563878092,0.3276839464428165,44.00009285077644,51.678660749392094,28.642957053545132,8187368.6,0.6081417905137434
2020-12-30,76.929,82.2848,76.929,79.753,3554014.0,80.52228,76.92171499999999,0.9904463708677897,0.9494575101452173,64.51226752520842,1873956.3717838586,8.009385714285713,3.4750140461351435,3.015777132027628,0.45923691410751566,1.0,88.20277361219078,65.6406563878092,0.3276839464428165,42.91115302636206,48.756158175048746,31.22114272898868,6835837.2,0.5199091049154886
2020-12-31,79.8504,80.8729,78.3897,79.2174,1361410.0,78.91554000000001,76.92171499999999,1.0038251021281739,0.9494575101452173,64.51226752520842,-347041.12838273,8.009385714285713,3.3510930214616366,3.0828403099144297,0.26825271154720687,1.0,88.20277361219078,65.6406563878092,0.3276839464428165,41.31232808559825,46.27488147856525,31.38722129966426,6135245.2,0.22189985169622886
2021-01-04,79.1687,81.7006,73.0339,75.9552,5336586.0,77.31852,76.92171499999999,0.9823674845302264,0.9494575101452173,59.80383383150473,-1978736.9022811449,7.672042857142856,2.9555823266722854,3.057388713266001,-0.10180638659371555,0.0,88.20277361219078,65.6406563878092,0.3276839464428165,35.66992251098604,42.73989515603884,21.52997722088044,6724035.6,0.7936582013337348
2021-01-05,75.9552,79.4609,75.0788,78.8766,3059244.0,77.97096,76.92171499999999,1.0116150936194706,0.9494575101452173,57.48845309305671,2039495.9999999967,7.028649999999999,2.845073579168698,3.0149256864465404,-0.16985210727784228,0.0,88.20277361219078,65.6406563878092,0.3276839464428165,36.00673464616288,40.49550831941352,27.029187299661615,3658067.0,0.8363007019827685
2021-01-06,80.8242,85.4496,75.8579,77.9028,6657448.0,78.34100000000001,76.92171499999999,0.9944065048952655,0.9494575101452173,58.4308142219486,-2027697.758186769,7.313821428571428,2.648388109424644,2.9416181710421614,-0.2932300616175172,0.0,88.20277361219078,65.6406563878092,0.3276839464428165,36.35880993020315,39.11660885634339,30.843212077922672,3993740.4,1.6669706423582265
2021-01-07,78.341,79.3635,74.2024,74.738,3926274.0,77.338,76.92171499999999,0.966381339057126,0.9494575101452173,55.38294608277808,-2740959.334637958,7.3416428571428565,2.2116460677798813,2.7956237503897055,-0.5839776826098242,0.0,88.20277361219078,65.6406563878092,0.3276839464428165,32.09219472946781,36.7751374807182,22.726309226967032,4068192.4,0.9651151209072609
2021-01-08,74.7867,78.7792,74.7867,77.3185,2796580.0,76.95822,76.92171499999999,1.0046815012093575,0.9494575101452173,57.005348768245675,1773420.4743894802,7.449450000000001,2.0501171625849253,2.6465224328287498,-0.5964052702438245,0.0,88.20277361219078,65.6406563878092,0.3276839464428165,36.99987397425481,36.8500496452304,37.299522632303635,4355226.4,0.6421204647363452
2021-01-11,76.929,76.9777,72.0601,73.0339,5278040.0,76.37396,76.92171499999999,0.956267031328479,0.9494575101452173,47.872303235025505,-4180594.9251667536,7.216435714285715,1.5584085654938917,2.4288996593617784,-0.8704910938678867,0.0,88.20277361219078,65.6406563878092,0.3276839464428165,27.09087033761702,33.59698987602594,14.078631260799185,4343517.2,1.2151534705560738
2021-01-12,74.0077,75.2249,70.8916,73.1313,5101476.0,75.2249,77.21871999999999,0.9721687898554866,0.947066980649252,32.599845750075545,-1031761.8365679762,6.656507142857143,1.1631769459440022,2.175755116678223,-1.012578170734221,0.0,87.7059646886883,66.73147531131168,0.30512421892812586,23.18880296629704,30.127594239449635,9.311220419991855,4751963.6,1.0735511526224655
2021-01-13,74.2024,75.9065,71.4758,73.7155,3622879.0,74.38744,77.27714499999999,0.9909670234652518,0.9539107584784611,31.17957919149842,-398126.65833840566,6.232214285714284,0.8868698144340357,1.9179780562293858,-1.03110824179535,0.0,87.66737566974072,66.88691433025926,0.32860606692917343,21.92506267268181,27.393417050527024,10.988353916991393,4145049.8,0.8740254459668977
2021-01-14,74.0077,76.4421,72.7417,76.4421,4753735.0,74.72826,77.55467,1.022934295539599,0.9856543777441126,35.35619838293627,3127362.578099659,6.190485714285714,0.8777896422888034,1.7099403734412695,-0.8321507311524661,0.0,87.51434613299274,67.59499386700726,0.4441462761869098,27.32564282588733,27.37082564231379,27.235277193034406,4310542.0,1.1028160727815666
2021-01-15,76.929,77.4159,73.0339,74.105,4240839.0,74.08556,77.759165,1.0002623993123627,0.9530066327229724,36.314276411179776,-2733028.146052035,6.027028571428572,0.6742369189010731,1.5027996825332304,-0.8285627636321573,0.0,87.22262046577659,68.2957095342234,0.30693283688950485,25.574790871423183,26.77214738535025,23.18007784356905,4599393.8,0.922043030975082
2021-01-18,73.959,74.105,72.4983,73.0339,2246496.0,74.08556,77.86385,0.9858047911090907,0.9379692887007257,45.500890929949534,-1293479.4607580733,5.157571428571428,0.42163080321095947,1.2865659066687762,-0.8649351034578168,0.0,87.05201591388361,68.67568408611639,0.23716462865011015,21.955067340119015,25.166454036939836,15.532293946477374,3993085.0,0.5625965888529796
2021-01-19,73.1313,76.929,72.547,74.4459,5500028.0,74.34848000000001,77.83707000000001,1.0013103159607295,0.9564324556409945,47.29071183102485,1650008.3999999966,4.903692857142856,0.33155329600974426,1.0955633845369699,-0.7640100885272256,0.0,87.06365017733778,68.61048982266225,0.31622822677413165,28.621374583328734,26.318094219069465,33.227935311847276,4072795.4,1.3504307140005118
2021-01-20,75.9552,85.0114,74.7867,82.5283,10048443.0,76.11104,77.69100499999999,1.0843144437390424,1.0622632568596584,54.07728222320818,6459790.574129311,5.213214285714285,0.9019512228918813,1.0568409522079523,-0.15488972931607092,0.0,86.49288027422722,68.88912972577276,0.7747877497289751,46.55226867432897,33.0628190374893,73.53116794800833,5357908.2,1.8754414269359823
2021-01-21,83.8916,86.18,80.8242,80.9702,4512399.0,77.01666,77.40129999999999,1.051333568607104,1.0461090446801282,52.499985737187735,-2461354.5014003427,5.418399999999999,1.2142726616412318,1.0883272940946083,0.12594536754662355,1.0,85.27860447591786,69.52399552408212,0.7265305353443358,53.00924031294363,39.711626129307405,79.60446868021609,5309641.0,0.849850112276894
2021-01-22,81.7979,82.7717,76.0526,78.0002,4289041.0,77.79570000000001,76.938755,1.0026286799913104,1.0137959731737276,52.941261074674955,-2424207.2607492036,5.279285714285714,1.2082080035486484,1.1123034359854163,0.09590456756323218,1.0,83.32637149327492,70.55113850672508,0.5830861559329312,50.83839030901021,43.42054752254167,65.67407588194729,5319281.4,0.8063196280610384
