date,open,high,low,close,volume,ma5,ma20,price_div_ma5,price_div_ma20,rsi,money_flow_proxy,atr,macd,macd_signal,macd_hist,macd_bullish,bb_upper,bb_lower,bb_pct_b,kdj_k,kdj_d,kdj_j,ma5_vol,vol_div_ma5_vol
2018-10-08,68.05,69.0,68.0,68.45,12875421.0,66.63,64.5325,1.0273150232627946,0.906519970557471,25.850340136054427,5150168.400000073,2.8999999999999977,-1.5252306908973026,-1.1885336913373925,-0.33669699955991006,0.0,76.35412492170488,52.71087507829512,0.24485318050803084,43.04677876880239,42.12690464631388,44.8865270137794,12927521.0,0.9959698383007848
2018-10-09,68.0,69.3,68.0,68.95,5585136.0,67.08,64.5325,1.027877161598092,0.906519970557471,25.850340136054427,4081445.5384615595,2.8999999999999977,-1.3716591817856312,-1.2251587894270404,-0.1465003923585908,0.0,76.35412492170488,52.71087507829512,0.24485318050803084,57.549393128781446,47.267734140469734,78.11271110540487,12722167.4,0.4390082149052684
2018-10-10,69.3,69.3,68.5,69.0,9010000.0,67.87,64.5325,1.016649476941211,0.906519970557471,25.850340136054427,-3378749.99999998,2.8999999999999977,-1.2317195757091355,-1.2264709466834594,-0.0052486290256761325,0.0,76.35412492170488,52.71087507829512,0.24485318050803084,67.49791474691872,54.01112767595273,94.47148888885071,11846297.4,0.7605751987958701
2018-10-11,67.0,67.0,60.0,62.0,36620203.0,67.26000000000002,64.5325,0.9217960154623845,0.906519970557471,25.850340136054427,-26157287.85714286,2.8999999999999977,-1.6664481512821396,-1.3144663876031955,-0.3519817636789442,0.0,76.35412492170488,52.71087507829512,0.24485318050803084,52.16706861264116,53.39644132151554,49.70832319489239,16207218.0,2.2594996254138127
2018-10-12,61.8,62.3,58.25,59.3,17488088.0,65.53999999999999,64.5325,0.9047909673481844,0.906519970557471,23.03030303030303,-10795116.049382724,3.0464285714285686,-2.203441215890251,-1.4922613532606066,-0.7111798626296446,0.0,76.35412492170488,52.71087507829512,0.24485318050803084,37.945466556240405,48.246116399757156,17.3441668692069,16315769.6,1.0718518604234275
2018-10-15,60.0,61.95,53.7,55.45,11367725.0,62.94000000000001,64.5325,0.880997775659358,0.906519970557471,20.320855614973283,-6269472.5757575715,3.4892857142857117,-2.906174343820922,-1.7750439513726697,-1.1311303924482523,0.0,76.35412492170488,52.71087507829512,0.24485318050803084,29.03629394347651,41.842842247663604,3.42319733510233,16014230.4,0.7098514706020466
2018-10-16,55.8,58.0,55.8,56.0,14010749.0,60.35,64.5325,0.927920463960232,0.906519970557471,24.509803921568633,1273704.454545471,3.449999999999998,-3.3797552919851768,-2.0959862194951713,-1.2837690724900055,0.0,76.35412492170488,52.71087507829512,0.24485318050803084,24.272059210180913,35.98591456850271,0.8443484935373249,17699353.0,0.7915966758784911
2018-10-18,57.1,57.95,53.9,55.0,10245018.0,57.55,64.5325,0.9556907037358819,0.906519970557471,23.764258555133082,-5312231.555555554,3.457142857142856,-3.7920508463362594,-2.435199144863389,-1.3568517014728703,0.0,76.35412492170488,52.71087507829512,0.24485318050803084,18.959150584565045,30.310326573856816,-3.7432013940184987,17946356.6,0.5708689640102214
2018-10-19,55.1,55.5,52.8,55.0,6373538.0,56.15,64.5325,0.979519145146928,0.906519970557471,25.51020408163265,-236056.9629629661,3.3571428571428568,-4.071860174145954,-2.762531350719902,-1.3093288234260516,0.0,76.35412492170488,52.71087507829512,0.24485318050803084,17.08387816748781,25.90151043840048,-0.5513863743375254,11897023.6,0.5357254229536873
2018-10-22,56.2,60.35,54.25,58.5,13604574.0,55.989999999999995,64.5325,1.0448294338274693,0.906519970557471,30.47619047619048,5129593.475409828,3.5249999999999995,-3.9654787623256738,-3.0031208330410566,-0.9623579292846172,0.0,76.35412492170488,52.71087507829512,0.24485318050803084,22.90440362681006,24.902474834537003,18.908261211356177,11120320.8,1.223397619967942
2018-10-23,58.55,59.0,54.1,55.05,8703111.0,55.910000000000004,63.652499999999996,0.9846181362904667,0.8648521267821374,28.93309222423146,-6216507.857142859,3.6821428571428565,-4.112154536400098,-3.224927573712865,-0.8872269626872331,0.0,75.54988914304533,51.755110856954666,0.13847110082010605,19.81505696332792,23.206668877467308,13.03183313504914,10587398.0,0.8220254872821443
2018-10-24,56.5,56.9,52.25,52.75,9604413.0,55.260000000000005,62.685,0.954578356858487,0.8415091329664194,28.26855123674912,-7745494.354838712,3.892857142857142,-4.363685076926778,-3.4526790743556477,-0.9110060025711304,0.0,74.8343816173586,50.5356183826414,0.0911314537274378,14.339981478376803,20.251106411103805,2.517731612922802,9706130.8,0.9895202524985548
2018-10-25,50.15,55.2,50.15,55.0,7989938.0,55.260000000000005,61.985,0.9952949692363372,0.8873114463176575,33.55155482815057,7673504.811881185,4.192857142857142,-4.331537379881567,-3.6284507354608317,-0.7030866444207353,0.0,74.21538063701684,49.75461936298316,0.21444061279421717,22.865886143334883,21.12269965518083,26.352259119642994,9255114.8,0.8632997183352064
2018-10-26,55.3,55.9,51.75,52.75,5718032.0,54.81,61.182500000000005,0.9624156175880313,0.8621746414415886,24.707846410684454,-3513489.542168672,4.189285714285714,-4.436475367895923,-3.79005566194785,-0.6464197059480732,0.0,73.63431343799921,48.7306865620008,0.16139470198507233,22.58855686391817,21.611318724759943,24.543033142234627,9124013.6,0.6267013893973152
2018-10-29,52.5,55.0,52.25,52.85,6819861.0,53.67999999999999,60.475,0.9845380029806261,0.8739148408433237,23.559322033898297,867982.3090909126,4.307142857142857,-4.4601564084439715,-3.9240758112470746,-0.5360805971968969,0.0,73.14117958435608,47.80882041564392,0.19900158334176823,23.882567321043496,22.368401590187794,26.9108987827549,7767071.0,0.8780479797339306
2018-10-30,52.3,53.1,49.8,50.15,10378493.0,52.7,59.545,0.9516129032258064,0.8422201696196153,20.347003154574125,-6761745.439393926,4.45,-4.6432665523668675,-4.067913959471033,-0.5753525928958343,0.0,72.383138084383,46.706861915617004,0.1340980312624699,17.0275567290369,20.58811996980416,9.906430247502371,8102147.4,1.2809558364736735
2018-10-31,50.5,52.6,49.45,50.7,16590628.0,52.29,58.745000000000005,0.9695926563396443,0.863052174653162,21.58385093167702,1053373.2063492218,4.617857142857143,-4.689939553419087,-4.1923190782606445,-0.49762047515844277,0.0,71.69936930963941,45.7906306903606,0.1894870059782192,15.174334455443558,18.783524798350626,7.955953769629424,9499390.4,1.7464939644969217
2018-11-01,52.45,56.9,52.0,56.35,18512139.0,52.56,58.31,1.0721080669710807,0.9663865546218487,40.84278768233388,14734151.448979592,4.417857142857143,-4.222347864176022,-4.19832483544372,-0.024023028732302443,0.0,70.95347553816639,45.666524461833625,0.4224896669399396,31.217140401488365,22.92806333272987,47.795294539005354,11603830.6,1.5953472295605557
2018-11-02,60.0,63.0,58.5,61.35,19469470.0,54.279999999999994,58.125,1.130250552689757,1.0554838709677419,53.09200603318251,5840841.0000000065,4.603571428571429,-3.409022775861075,-4.040464423527191,0.631441647666116,1.0,70.45769083200807,45.79230916799193,0.630750054628382,50.08571967725301,31.980615447570912,86.29592813661722,14354118.2,1.3563682372352208
2018-11-05,60.0,64.4,59.6,62.15,11757361.0,56.14,57.8375,1.107053794086213,1.074562351415604,61.12956810631229,5266317.947916659,4.357142857142858,-2.669135338852378,-3.7661986065922286,1.0970632677398506,1.0,69.45825615802224,46.21674384197777,0.6855516087489246,61.7070907101419,41.88944053509457,101.34239106023655,15341618.2,0.7663703298260937
2018-11-06,62.5,63.0,61.7,62.8,4586359.0,58.67,57.55499999999999,1.070393727629112,1.0911302232647033,61.25827814569536,1058390.5384615308,4.267857142857143,-2.0071821008671833,-3.41439530544722,1.4072132045800365,1.0,68.33367778240184,46.77632221759814,0.7433044249900218,70.90394676105332,51.56094261041415,109.58995506233167,14183191.4,0.32336579763000306
2018-11-07,62.8,63.5,61.45,62.05,3474958.0,60.94,57.209999999999994,1.0182146373482113,1.0846005943016956,61.76961602671118,-1271326.0975609773,4.125,-1.5255129588461074,-3.0366188361269977,1.5111058772808903,1.0,66.83270341705659,47.587296582943395,0.7514885781172952,75.36294332565203,59.494942848826774,107.09894427930253,11560057.4,0.30060041051353253
2018-11-08,62.8,63.2,59.55,59.8,4331755.0,61.629999999999995,56.75,0.9703066688301152,1.0537444933920703,57.45341614906832,-3560346.57534246,4.192857142857143,-1.3102392668484484,-2.691342922271288,1.3811036554228395,1.0,64.74085003053665,48.75914996946336,0.6908432762687678,73.3188852940244,64.10292366389264,91.75080855428791,8723980.6,0.4965342311742417
2018-11-09,60.0,60.05,55.0,56.3,6976039.0,60.61999999999999,56.464999999999996,0.9287363906301551,0.9970778358275038,46.58385093167701,-5111157.2871287195,4.117857142857143,-1.405848319934627,-2.4342440018039557,1.0283956818693287,1.0,64.06445288889454,48.865547111105464,0.48914395533386845,64.15238952711992,64.1194122849684,64.21834401142297,6225294.4,1.120595838808844
2018-11-12,56.4,56.45,52.35,53.95,7366316.0,58.98,56.197500000000005,0.9147168531705664,0.9600071177543484,48.231511254019296,-4401822.975609747,4.060714285714286,-1.6521990216980456,-2.277835005782774,0.6256359840847283,1.0,63.753290738513854,48.641709261486156,0.3512730118011405,52.80170450080012,60.34684302357897,37.711427455242415,5347085.4,1.3776320086453078
2018-11-13,51.3,55.2,51.3,54.55,7060621.0,57.33,56.152499999999996,0.9515088086516658,0.9714616446284672,53.06122448979591,5883850.833333325,4.007142857142858,-1.7785171040289498,-2.177971425432009,0.39945432140305925,1.0,63.73769853676266,48.567301463237335,0.3943666410158368,43.4708564356479,54.72151416093527,20.969540985073166,5841937.8,1.208609410391189
2018-11-14,55.2,58.6,53.25,56.9,4528430.0,56.3,56.19749999999999,1.0106571936056838,1.0125005560745586,53.22033898305085,1438940.3738317715,4.028571428571429,-1.6697518739004096,-2.0763275151256892,0.40657564122527967,1.0,63.78956476318676,48.60543523681322,0.5462654114468548,43.22993482478307,50.8909877155512,27.90782904324682,6052632.2,0.7481753145350547
2018-11-15,57.5,58.15,56.05,57.5,3307828.0,55.839999999999996,56.32249999999999,1.0297277936962752,1.020906387323006,58.52782764811491,0.0,3.8821428571428576,-1.517645190763801,-1.9645910502533117,0.4469458594895106,1.0,63.91387148693387,48.73112851306611,0.5775551560101293,44.59603797479176,48.79267113529805,36.202771653779195,5847846.8,0.5656488812258215
2018-11-16,57.8,59.4,57.0,58.3,5727882.0,56.239999999999995,56.4875,1.0366287339971552,1.0320867448550564,59.544658493870394,1193308.7500000007,3.8571428571428577,-1.3173605223147362,-1.8351449446655967,0.5177844223508605,1.0,64.10126005041296,48.87373994958704,0.6190279170868859,48.856375043303785,48.81390577129996,48.94131358731144,5598215.4,1.023162131274906
2018-11-19,58.5,60.0,57.6,58.35,5370348.0,57.11999999999999,56.48,1.0215336134453783,1.0331090651558075,65.83011583011583,-335646.74999999703,3.792857142857143,-1.14144107526986,-1.6964041707864495,0.5549630955165894,1.0,64.08570423051714,48.87429576948285,0.6229340468234892,51.83321177750308,49.820341106700994,55.85895311910724,5199021.8,1.0329535452226801
2018-11-20,56.9,57.95,56.25,57.0,5786600.0,57.61,56.5775,0.98941156049297,1.0074676328929344,61.79775280898876,340388.2352941219,3.717857142857143,-1.0982968808584062,-1.576782712800841,0.47848583194243477,1.0,64.15596498830394,48.999035011696066,0.5278750380619331,50.521861072957236,50.054181095453075,51.45722102796557,4944217.6,1.1703772908376848
2018-11-21,57.0,60.2,56.35,59.7,8520454.0,58.17,56.925,1.0263022176379577,1.0487483530961792,57.05263157894737,5975383.324675328,3.5500000000000007,-0.8365936301843746,-1.4287448962775477,0.5921512660931731,1.0,64.4011726768941,49.44882732310589,0.6855896138258305,65.1419148726082,55.083425687838115,85.25889324214836,5742622.4,1.483721792329581
2018-11-22,60.7,63.0,59.0,61.05,9433464.0,58.879999999999995,57.2275,1.0368546195652175,1.0667948101874098,49.25373134328357,825428.0999999866,3.3607142857142867,-0.514329332588666,-1.2458617835397714,0.7315324509511054,1.0,64.8635967571274,49.591403242872595,0.7502914854000603,71.20572102618323,60.45752413395315,92.70211481064338,6967749.6,1.3538752885149605
2018-11-23,56.05,57.0,52.25,53.85,18461332.0,57.989999999999995,57.28249999999999,0.9286083807553027,0.940077685156898,34.339622641509436,-8550511.663157878,3.646428571428572,-0.8303407309670803,-1.1627575730252333,0.33241684205815303,1.0,64.7976968843489,49.76730311565109,0.27162940287376297,54.735437949079426,58.550162072328575,47.10598970258113,9514439.6,1.9403488566998734
2018-11-26,53.95,54.1,50.9,52.65,8579817.0,56.85,57.2725,0.9261213720316622,0.919289362259374,31.23844731977819,-3485550.656250008,3.782142857142858,-1.1641919321927077,-1.1630444448587283,-0.0011474873339794023,0.0,64.81302036456518,49.731979635434826,0.19348932324867749,41.31122860517141,52.80385091660951,18.3259839822952,10156333.4,0.8447750445057268
2018-11-27,51.85,53.1,50.05,50.95,9010569.0,55.64,57.3125,0.9157081236520489,0.8889858233369684,30.17857142857143,-2658856.4262295,3.85357142857143,-1.5481016547234105,-1.2400558868316647,-0.30804576789174587,0.0,64.70088882799797,49.92411117200202,0.06942574706615472,29.857421386716602,45.15504107331188,-0.7378179864739423,10801127.2,0.8342248760851553
2018-11-28,51.1,53.05,49.65,53.0,10342326.0,54.3,57.427499999999995,0.9760589318600369,0.9229027904749467,37.76978417266187,5779535.1176470565,3.8357142857142863,-1.667710677734945,-1.3255868450123207,-0.34212383272262437,0.0,64.44480755084591,50.41019244915409,0.18453000186187649,28.2694919107449,39.52652468578955,5.755426360655591,11165501.6,0.9262750900505894
2018-11-29,53.9,55.25,50.25,50.5,9647537.0,52.19,57.135000000000005,0.9676183176853804,0.883871532335696,39.179104477611936,-6560325.159999997,3.832142857142858,-1.941846400291169,-1.4488387560680904,-0.49300764422307863,0.0,64.7992780413251,49.470721958674915,0.06714774932324426,20.968675006663894,33.34057479274767,-3.7751245655036527,11208316.2,0.8607481112997152
2018-11-30,51.0,53.4,51.0,52.45,7860149.0,51.910000000000004,56.69000000000001,1.0104026199190907,0.9252072675956957,47.159090909090914,4748840.020833345,3.7464285714285723,-1.97894024103703,-1.5548590530618784,-0.4240811879751516,0.0,64.35733330435043,49.02266669564959,0.2235023031022894,20.970377594954464,29.2171757268166,4.4767813312301925,9088079.6,0.8648855804476009
2018-12-03,55.05,55.55,54.0,55.5,10186476.0,52.48,56.3575,1.0575457317073171,0.9847846338109391,51.6464471403813,2957364.0000000237,3.689285714285714,-1.7421454981337945,-1.5923163420762618,-0.14982915605753266,0.0,63.59244989616384,49.12255010383616,0.4407390505596541,28.586993303003354,29.007114918878848,27.746750071252364,9409411.4,1.0825837628908435
2018-12-04,55.55,55.55,53.0,53.85,5265125.0,53.06,55.910000000000004,1.014888805126272,0.9631550706492576,44.582593250444056,-3510083.3333333284,3.489285714285714,-1.668392973088423,-1.6075316682786942,-0.060861304809728844,0.0,62.54980025064176,49.27019974935825,0.3448748514836047,29.544886921103362,29.186372252953685,30.26191625740271,8660322.6,0.6079594540739164
2018-12-05,52.85,55.3,51.65,54.65,5854445.0,53.39,55.540000000000006,1.0235999250796028,0.9839755131436801,44.97354497354497,2887123.5616438324,3.599999999999999,-1.527778966593175,-1.5915811279415906,0.06380216134841565,1.0,61.53232842891654,49.54767157108347,0.4257383827874629,42.37232824218682,33.58169091603139,59.953602894497664,7762746.4,0.7541718740161343
2018-12-06,54.8,54.8,52.25,54.0,9598571.0,54.089999999999996,55.25,0.9983361064891848,0.9773755656108597,42.3758865248227,-3011316.392156855,3.610714285714285,-1.4520525630246155,-1.5636754149581957,0.11162285193358024,1.0,60.9273789356488,49.5726210643512,0.38991398899313096,52.824490014565235,39.99595728220934,78.48155547927702,7752953.2,1.2380535200444651
2018-12-07,53.0,54.45,52.9,54.0,3870878.0,54.4,55.135000000000005,0.9926470588235294,0.979414165230797,42.27353463587921,2497340.645161283,3.55,-1.3761751521031016,-1.526175362387177,0.1500002102840754,1.0,60.816002506044654,49.453997493955356,0.4001056592747185,59.792597862817516,46.59483747574539,86.18811863696178,6955099.0,0.5565525379293667
2018-12-10,53.95,54.0,51.65,52.05,6282378.0,53.71,55.04,0.9690932787190467,0.9456758720930232,41.39130434782608,-5079369.446808523,3.5678571428571426,-1.4565996859725274,-1.5122602271042471,0.0556605411317197,1.0,60.86612988815779,49.213870111842205,0.2433974132573423,53.42105394244331,48.870242964644696,62.52267589804053,6174279.4,1.017507889260729
2018-12-11,53.0,53.25,51.9,52.5,5323958.0,53.44,54.9375,0.9824101796407186,0.9556313993174061,36.41509433962264,-1971836.296296294,3.389285714285714,-1.467113498138346,-1.503230881311067,0.03611738317272106,1.0,60.871068643076995,49.003931356923005,0.29460084254321733,49.764979357855296,49.168488429048224,50.95796121546945,6186046.0,0.8606398982484126
2018-12-12,53.95,53.95,52.1,52.3,4180258.0,52.96999999999999,54.7075,0.9873513309420427,0.955993236759128,32.74161735700196,-3728338.2162162266,3.2357142857142853,-1.4745859891726738,-1.4975019028833885,0.022915913710714664,1.0,60.6772725426123,48.737727457387706,0.2983591516414364,42.70046242904637,47.012479762380934,34.07642776237725,5851208.6,0.7144264178173378
2018-12-13,52.55,53.1,52.05,52.35,4430980.0,52.64,54.45,0.9944908814589666,0.9614325068870523,45.87912087912088,-843996.190476169,2.6821428571428574,-1.4596475022146933,-1.4899310227496496,0.03028352053495631,1.0,60.35655300670823,48.543446993291774,0.3222313422384447,34.44988093560359,42.824946820121816,17.69974916656713,4817690.4,0.9197311641279398
2018-12-14,52.3,53.0,51.55,52.6,4849676.0,52.36,54.165,1.0045836516424753,0.971106803286255,49.855072463768124,1003381.2413793226,2.5571428571428574,-1.4113663799289284,-1.4742180941855054,0.06285171425657698,1.0,59.83468856473211,48.49531143526789,0.36198536461641234,31.716587290402426,39.12216031021535,16.905441250776576,5013450.0,0.967333074030857
2018-12-17,52.7,52.7,50.65,51.85,3721475.0,52.32000000000001,53.839999999999996,0.9910168195718654,0.9630386329866272,52.76073619631902,-1543050.609756097,2.485714285714286,-1.417284402298435,-1.4628313558080914,0.04554695350965643,1.0,59.238303827178285,48.44169617282171,0.31568284560224774,29.746542064569383,35.99695422833336,17.24571773704143,4501269.4,0.8267612242893082
2018-12-18,51.8,51.8,47.9,47.9,8637104.0,51.4,53.385000000000005,0.9319066147859922,0.8972557834597732,35.98901098901099,-8637104.0,2.525000000000001,-1.7208693554107484,-1.5144389557286229,-0.2064303996821255,0.0,59.18119657506917,47.58880342493084,0.026844894840842022,19.831028043046253,30.60831216657099,-1.7235402040032213,5163898.6,1.6725936485274906
2018-12-19,48.15,48.5,45.2,45.8,9201997.0,50.1,52.69,0.9141716566866267,0.8692351489846271,36.79775280898876,-6552937.257575767,2.403571428571429,-2.1066311351379383,-1.6328773916104862,-0.47375374352745214,0.0,58.62957290685037,46.750427093149625,-0.08000803324204155,15.382847524192977,25.53315728577832,-4.917771998977706,6168246.4,1.4918335622908967
2018-12-20,45.6,47.4,44.6,44.85,8695876.0,48.6,51.879999999999995,0.9228395061728395,0.8644949884348497,27.38095238095238,-2329252.5000000023,2.396428571428572,-2.460642431104965,-1.798430399509382,-0.6622120315955831,0.0,57.42459433284266,46.33540566715733,-0.1339507976587871,11.141756505490353,20.736023692348997,-8.046777868226933,7021225.6,1.2385125468693101
2018-12-21,44.25,47.0,43.1,46.9,9429505.0,47.46,51.53249999999999,0.9882005899705014,0.9101052733711736,22.784810126582272,6407227.756410256,2.453571428571429,-2.5464274358528556,-1.9480298067780768,-0.5983976290747788,0.0,57.41792132820819,45.647078671791796,0.10644278959291194,19.102184828545017,20.19141073774767,16.923733010139706,7937191.4,1.1880153223972902
2018-12-24,46.2,46.2,43.2,44.25,2629925.0,45.94,51.1125,0.9632128863735308,0.8657373440939106,21.42857142857143,-1709451.2500000023,2.535714285714286,-2.796014804976103,-2.117626806417682,-0.6783879985584211,0.0,57.805613114081986,44.41938688591801,-0.01265381915940033,16.267815999367947,18.883545824954428,11.036356348194985,7718881.4,0.3407132282146478
2018-12-27,46.45,46.5,45.1,45.8,8884712.0,45.519999999999996,50.855,1.006151142355009,0.9005997443712516,24.786324786324784,-4125044.8571428973,2.4357142857142864,-2.8360503243179522,-2.261311509997736,-0.5747388143202161,0.0,57.95814237355193,43.751857626448064,0.14417156983774193,19.845210666245283,19.204100772051376,21.1274304546331,7768403.0,1.1436986469419776
2018-12-28,45.9,45.9,44.05,44.05,4137428.0,45.17,50.4075,0.9752047819349124,0.8738778951544909,23.324396782841816,-4137428.0,2.3857142857142866,-2.9746986619867144,-2.4039889403955317,-0.5707097215911827,0.0,58.04895721842727,42.76604278157273,0.08401258959685222,16.428793642816707,18.278998395639817,12.728384137170487,6755489.2,0.6124542394353912
2018-12-31,44.95,45.15,43.4,43.9,5459196.0,44.98,50.0775,0.9759893285904847,0.8766412061304977,23.138297872340416,-3275517.600000013,2.400000000000001,-3.0613923890834798,-2.535469630133121,-0.5259227589503586,0.0,58.253490202383766,41.901509797616235,0.12221701304149618,13.730306872988905,16.762767888089513,7.665384842787688,6108153.2,0.8937555790185485
2019-01-02,43.6,44.25,41.15,41.2,6185730.0,43.839999999999996,49.515,0.9397810218978103,0.8320710895688176,22.250639386189263,-4788952.258064511,2.453571428571429,-3.309811777674007,-2.6903380596412987,-0.6194737180327081,0.0,58.51061881666506,40.51938118333494,0.03783057233395454,9.310032438017656,14.27852273806556,-0.6269481620781541,5459398.2,1.1330424661091767
2019-01-03,41.1,42.65,40.25,41.25,4813333.0,43.239999999999995,48.802499999999995,0.9539777983348753,0.8452435838327955,20.626631853785895,300833.3124999973,2.528571428571429,-3.462735096054921,-2.8448174669240234,-0.6179176291308974,0.0,58.055805241627894,39.549194758372096,0.09190257952242198,10.24709233241581,12.934712602848975,4.8718517915494814,5896079.8,0.8163615763816494
2019-01-04,41.95,44.45,40.8,44.0,10293472.0,42.88,48.31,1.0261194029850746,0.9107845166632167,30.87557603686635,5781265.095890394,2.657142857142858,-3.32371222474589,-2.940596418488397,-0.38311580625749286,0.0,57.48029529456251,39.139704705437495,0.2650021148961473,24.313912370794693,16.727779192164213,39.48617872805565,6177831.8,1.666194926187534
2019-01-07,44.7,46.25,44.5,45.45,5853496.0,43.160000000000004,47.85,1.0530583873957369,0.9498432601880878,35.06493506493507,2508641.1428571427,2.7428571428571433,-3.061244593666217,-2.964726053523961,-0.09651854014225592,0.0,56.59432146565635,39.10567853434365,0.36276808272510974,41.88828725954215,25.114615214623527,75.4356313493794,6521045.4,0.8976315361951014
2019-01-08,44.8,46.45,43.25,43.9,5837715.0,43.160000000000004,47.345,1.0171455050973122,0.9272362445876017,32.172131147540966,-1641857.343749996,2.8678571428571433,-2.9443683061403547,-2.96065450404724,0.016286197906885125,1.0,55.754011457015146,38.93598854298485,0.2951602267632756,47.39219150636143,32.540473978536156,77.09562656201197,6596749.2,0.8849381449881405
2019-01-09,45.55,46.2,44.3,45.6,7311038.0,44.04,46.925,1.0354223433242506,0.971763452317528,37.67258382642998,192395.73684212108,2.885714285714286,-2.683631974817928,-2.9052499982013775,0.2216180233834497,1.0,54.753524092936395,39.0964759070636,0.41537357589564483,60.128127670907624,41.73635854265998,96.91166592740292,6821810.8,1.0717151522290826
2019-01-10,44.95,46.2,44.6,44.95,5847194.0,44.78,46.57,1.003796337650737,0.96521365686064,43.31065759637189,0.0,2.717857142857143,-2.500620524638613,-2.824324103488825,0.32370357885021184,1.0,54.056436858887324,39.08356314111268,0.39180433692719535,65.35423565157282,49.60898424563092,96.84473846345662,7028583.0,0.831916475909867
2019-01-11,45.75,46.2,45.0,45.5,4624201.0,45.08,46.22,1.0093167701863355,0.9844223279965383,49.268292682926834,-963375.208333331,2.571428571428572,-2.2848637414538118,-2.7164320310818226,0.43156828962801086,1.0,53.17477117562214,39.26522882437786,0.44823697417078634,71.79529688599476,57.00442179241887,101.37704707314654,5894728.8,0.7844637398755309
